Customer ID,Quarter,Revenue Score,Next Quarter,Next Quarter Revenue Score
15671,2010Q2,0,2010Q3,0
15671,2010Q3,0,2010Q4,0
15671,2010Q4,0,2011Q1,4
15671,2011Q1,4,2011Q2,3
15671,2011Q2,3,2011Q3,4
15671,2011Q3,4,2011Q4,4
16871,2009Q4,0,2010Q1,0
16871,2010Q1,0,2010Q2,0
16871,2010Q2,0,2010Q3,0
16871,2010Q3,0,2010Q4,0
16871,2010Q4,0,2011Q1,4
16871,2011Q1,4,2011Q2,5
16871,2011Q2,5,2011Q3,2
16871,2011Q3,2,2011Q4,3
12901,2009Q4,0,2010Q1,0
12901,2010Q1,0,2010Q2,0
12901,2010Q2,0,2010Q3,0
12901,2010Q3,0,2010Q4,0
12901,2010Q4,0,2011Q1,5
12901,2011Q1,5,2011Q2,5
12901,2011Q2,5,2011Q3,5
12901,2011Q3,5,2011Q4,5
15388,2009Q4,0,2010Q1,0
15388,2010Q1,0,2010Q2,0
15388,2010Q2,0,2010Q3,0
15388,2010Q3,0,2010Q4,0
15388,2010Q4,0,2011Q1,1
15388,2011Q1,1,2011Q2,0
15388,2011Q2,0,2011Q3,0
15388,2011Q3,0,2011Q4,0
16804,2009Q4,0,2010Q1,0
16804,2010Q1,0,2010Q2,0
16804,2010Q2,0,2010Q3,0
16804,2010Q3,0,2010Q4,0
16804,2010Q4,0,2011Q1,1
16804,2011Q1,1,2011Q2,0
16804,2011Q2,0,2011Q3,0
16804,2011Q3,0,2011Q4,3
13499,2009Q4,0,2010Q1,0
13499,2010Q1,0,2010Q2,0
13499,2010Q2,0,2010Q3,0
13499,2010Q3,0,2010Q4,0
13499,2010Q4,0,2011Q1,1
13499,2011Q1,1,2011Q2,2
13499,2011Q2,2,2011Q3,1
13499,2011Q3,1,2011Q4,3
15047,2009Q4,0,2010Q1,0
15047,2010Q1,0,2010Q2,0
15047,2010Q2,0,2010Q3,0
15047,2010Q3,0,2010Q4,0
15047,2010Q4,0,2011Q1,3
15047,2011Q1,3,2011Q2,0
15047,2011Q2,0,2011Q3,0
15047,2011Q3,0,2011Q4,0
15106,2009Q4,0,2010Q1,0
15106,2010Q1,0,2010Q2,0
15106,2010Q2,0,2010Q3,0
15106,2010Q3,0,2010Q4,0
15106,2010Q4,0,2011Q1,3
15106,2011Q1,3,2011Q2,3
15106,2011Q2,3,2011Q3,2
15106,2011Q3,2,2011Q4,3
13716,2009Q4,0,2010Q1,0
13716,2010Q1,0,2010Q2,0
13716,2010Q2,0,2010Q3,0
13716,2010Q3,0,2010Q4,0
13716,2010Q4,0,2011Q1,1
13716,2011Q1,1,2011Q2,0
13716,2011Q2,0,2011Q3,0
13716,2011Q3,0,2011Q4,0
13121,2009Q4,0,2010Q1,0
13121,2010Q1,0,2010Q2,0
13121,2010Q2,0,2010Q3,0
13121,2010Q3,0,2010Q4,0
13121,2010Q4,0,2011Q1,2
13121,2011Q1,2,2011Q2,0
13121,2011Q2,0,2011Q3,0
13121,2011Q3,0,2011Q4,0
16297,2009Q4,0,2010Q1,0
16297,2010Q1,0,2010Q2,0
16297,2010Q2,0,2010Q3,0
16297,2010Q3,0,2010Q4,0
16297,2010Q4,0,2011Q1,2
16297,2011Q1,2,2011Q2,0
16297,2011Q2,0,2011Q3,0
16297,2011Q3,0,2011Q4,0
12994,2009Q4,0,2010Q1,0
12994,2010Q1,0,2010Q2,0
12994,2010Q2,0,2010Q3,0
12994,2010Q3,0,2010Q4,0
12994,2010Q4,0,2011Q1,3
12994,2011Q1,3,2011Q2,0
12994,2011Q2,0,2011Q3,2
12994,2011Q3,2,2011Q4,2
16152,2009Q4,0,2010Q1,0
16152,2010Q1,0,2010Q2,0
16152,2010Q2,0,2010Q3,0
16152,2010Q3,0,2010Q4,0
16152,2010Q4,0,2011Q1,5
16152,2011Q1,5,2011Q2,0
16152,2011Q2,0,2011Q3,0
16152,2011Q3,0,2011Q4,0
14636,2009Q4,0,2010Q1,0
14636,2010Q1,0,2010Q2,0
14636,2010Q2,0,2010Q3,0
14636,2010Q3,0,2010Q4,0
14636,2010Q4,0,2011Q1,2
14636,2011Q1,2,2011Q2,0
14636,2011Q2,0,2011Q3,0
14636,2011Q3,0,2011Q4,2
13358,2009Q4,0,2010Q1,0
13358,2010Q1,0,2010Q2,0
13358,2010Q2,0,2010Q3,0
13358,2010Q3,0,2010Q4,0
13358,2010Q4,0,2011Q1,3
13358,2011Q1,3,2011Q2,0
13358,2011Q2,0,2011Q3,0
13358,2011Q3,0,2011Q4,0
12597,2009Q4,0,2010Q1,0
12597,2010Q1,0,2010Q2,0
12597,2010Q2,0,2010Q3,0
12597,2010Q3,0,2010Q4,0
12597,2010Q4,0,2011Q1,3
12597,2011Q1,3,2011Q2,4
12597,2011Q2,4,2011Q3,0
12597,2011Q3,0,2011Q4,5
12955,2009Q4,0,2010Q1,0
12955,2010Q1,0,2010Q2,0
12955,2010Q2,0,2010Q3,0
12955,2010Q3,0,2010Q4,0
12955,2010Q4,0,2011Q1,3
12955,2011Q1,3,2011Q2,3
12955,2011Q2,3,2011Q3,4
12955,2011Q3,4,2011Q4,5
13185,2009Q4,0,2010Q1,0
13185,2010Q1,0,2010Q2,0
13185,2010Q2,0,2010Q3,0
13185,2010Q3,0,2010Q4,0
13185,2010Q4,0,2011Q1,1
13185,2011Q1,1,2011Q2,0
13185,2011Q2,0,2011Q3,0
13185,2011Q3,0,2011Q4,0
13216,2009Q4,0,2010Q1,0
13216,2010Q1,0,2010Q2,0
13216,2010Q2,0,2010Q3,0
13216,2010Q3,0,2010Q4,0
13216,2010Q4,0,2011Q1,2
13216,2011Q1,2,2011Q2,0
13216,2011Q2,0,2011Q3,0
13216,2011Q3,0,2011Q4,0
13533,2009Q4,0,2010Q1,0
13533,2010Q1,0,2010Q2,0
13533,2010Q2,0,2010Q3,0
13533,2010Q3,0,2010Q4,0
13533,2010Q4,0,2011Q1,1
13533,2011Q1,1,2011Q2,1
13533,2011Q2,1,2011Q3,0
13533,2011Q3,0,2011Q4,0
13268,2009Q4,0,2010Q1,0
13268,2010Q1,0,2010Q2,0
13268,2010Q2,0,2010Q3,0
13268,2010Q3,0,2010Q4,0
13268,2010Q4,0,2011Q1,5
13268,2011Q1,5,2011Q2,5
13268,2011Q2,5,2011Q3,2
13268,2011Q3,2,2011Q4,4
15433,2009Q4,0,2010Q1,0
15433,2010Q1,0,2010Q2,0
15433,2010Q2,0,2010Q3,0
15433,2010Q3,0,2010Q4,0
15433,2010Q4,0,2011Q1,3
15433,2011Q1,3,2011Q2,1
15433,2011Q2,1,2011Q3,0
15433,2011Q3,0,2011Q4,0
16216,2009Q4,0,2010Q1,0
16216,2010Q1,0,2010Q2,0
16216,2010Q2,0,2010Q3,0
16216,2010Q3,0,2010Q4,0
16216,2010Q4,0,2011Q1,4
16216,2011Q1,4,2011Q2,0
16216,2011Q2,0,2011Q3,0
16216,2011Q3,0,2011Q4,0
16976,2009Q4,0,2010Q1,0
16976,2010Q1,0,2010Q2,0
16976,2010Q2,0,2010Q3,0
16976,2010Q3,0,2010Q4,0
16976,2010Q4,0,2011Q1,2
16976,2011Q1,2,2011Q2,0
16976,2011Q2,0,2011Q3,0
16976,2011Q3,0,2011Q4,0
13631,2009Q4,0,2010Q1,0
13631,2010Q1,0,2010Q2,0
13631,2010Q2,0,2010Q3,0
13631,2010Q3,0,2010Q4,0
13631,2010Q4,0,2011Q1,1
13631,2011Q1,1,2011Q2,5
13631,2011Q2,5,2011Q3,4
13631,2011Q3,4,2011Q4,0
15648,2009Q4,0,2010Q1,0
15648,2010Q1,0,2010Q2,0
15648,2010Q2,0,2010Q3,0
15648,2010Q3,0,2010Q4,0
15648,2010Q4,0,2011Q1,2
15648,2011Q1,2,2011Q2,3
15648,2011Q2,3,2011Q3,0
15648,2011Q3,0,2011Q4,0
17725,2009Q4,0,2010Q1,0
17725,2010Q1,0,2010Q2,0
17725,2010Q2,0,2010Q3,0
17725,2010Q3,0,2010Q4,0
17725,2010Q4,0,2011Q1,2
17725,2011Q1,2,2011Q2,5
17725,2011Q2,5,2011Q3,5
17725,2011Q3,5,2011Q4,4
13072,2009Q4,0,2010Q1,0
13072,2010Q1,0,2010Q2,0
13072,2010Q2,0,2010Q3,0
13072,2010Q3,0,2010Q4,0
13072,2010Q4,0,2011Q1,1
13072,2011Q1,1,2011Q2,0
13072,2011Q2,0,2011Q3,0
13072,2011Q3,0,2011Q4,0
14059,2009Q4,0,2010Q1,0
14059,2010Q1,0,2010Q2,0
14059,2010Q2,0,2010Q3,0
14059,2010Q3,0,2010Q4,0
14059,2010Q4,0,2011Q1,1
14059,2011Q1,1,2011Q2,0
14059,2011Q2,0,2011Q3,0
14059,2011Q3,0,2011Q4,0
16672,2009Q4,0,2010Q1,0
16672,2010Q1,0,2010Q2,0
16672,2010Q2,0,2010Q3,0
16672,2010Q3,0,2010Q4,0
16672,2010Q4,0,2011Q1,5
16672,2011Q1,5,2011Q2,5
16672,2011Q2,5,2011Q3,5
16672,2011Q3,5,2011Q4,4
14066,2009Q4,0,2010Q1,0
14066,2010Q1,0,2010Q2,0
14066,2010Q2,0,2010Q3,0
14066,2010Q3,0,2010Q4,0
14066,2010Q4,0,2011Q1,1
14066,2011Q1,1,2011Q2,0
14066,2011Q2,0,2011Q3,0
14066,2011Q3,0,2011Q4,0
16626,2009Q4,0,2010Q1,0
16626,2010Q1,0,2010Q2,0
16626,2010Q2,0,2010Q3,0
16626,2010Q3,0,2010Q4,0
16626,2010Q4,0,2011Q1,4
16626,2011Q1,4,2011Q2,4
16626,2011Q2,4,2011Q3,4
16626,2011Q3,4,2011Q4,5
15019,2009Q4,0,2010Q1,0
15019,2010Q1,0,2010Q2,0
15019,2010Q2,0,2010Q3,0
15019,2010Q3,0,2010Q4,0
15019,2010Q4,0,2011Q1,2
15019,2011Q1,2,2011Q2,0
15019,2011Q2,0,2011Q3,0
15019,2011Q3,0,2011Q4,0
14041,2009Q4,0,2010Q1,0
14041,2010Q1,0,2010Q2,0
14041,2010Q2,0,2010Q3,0
14041,2010Q3,0,2010Q4,0
14041,2010Q4,0,2011Q1,1
14041,2011Q1,1,2011Q2,0
14041,2011Q2,0,2011Q3,0
14041,2011Q3,0,2011Q4,0
17060,2009Q4,0,2010Q1,0
17060,2010Q1,0,2010Q2,0
17060,2010Q2,0,2010Q3,0
17060,2010Q3,0,2010Q4,0
17060,2010Q4,0,2011Q1,2
17060,2011Q1,2,2011Q2,0
17060,2011Q2,0,2011Q3,0
17060,2011Q3,0,2011Q4,0
16023,2009Q4,0,2010Q1,0
16023,2010Q1,0,2010Q2,0
16023,2010Q2,0,2010Q3,0
16023,2010Q3,0,2010Q4,0
16023,2010Q4,0,2011Q1,1
16023,2011Q1,1,2011Q2,2
16023,2011Q2,2,2011Q3,0
16023,2011Q3,0,2011Q4,2
12878,2009Q4,0,2010Q1,0
12878,2010Q1,0,2010Q2,0
12878,2010Q2,0,2010Q3,0
12878,2010Q3,0,2010Q4,0
12878,2010Q4,0,2011Q1,2
12878,2011Q1,2,2011Q2,3
12878,2011Q2,3,2011Q3,0
12878,2011Q3,0,2011Q4,0
14155,2009Q4,0,2010Q1,0
14155,2010Q1,0,2010Q2,0
14155,2010Q2,0,2010Q3,0
14155,2010Q3,0,2010Q4,0
14155,2010Q4,0,2011Q1,1
14155,2011Q1,1,2011Q2,0
14155,2011Q2,0,2011Q3,0
14155,2011Q3,0,2011Q4,0
14633,2009Q4,0,2010Q1,0
14633,2010Q1,0,2010Q2,0
14633,2010Q2,0,2010Q3,0
14633,2010Q3,0,2010Q4,0
14633,2010Q4,0,2011Q1,3
14633,2011Q1,3,2011Q2,0
14633,2011Q2,0,2011Q3,0
14633,2011Q3,0,2011Q4,0
15703,2009Q4,0,2010Q1,0
15703,2010Q1,0,2010Q2,0
15703,2010Q2,0,2010Q3,0
15703,2010Q3,0,2010Q4,0
15703,2010Q4,0,2011Q1,2
15703,2011Q1,2,2011Q2,0
15703,2011Q2,0,2011Q3,0
15703,2011Q3,0,2011Q4,0
14071,2009Q4,0,2010Q1,0
14071,2010Q1,0,2010Q2,0
14071,2010Q2,0,2010Q3,0
14071,2010Q3,0,2010Q4,0
14071,2010Q4,0,2011Q1,3
14071,2011Q1,3,2011Q2,0
14071,2011Q2,0,2011Q3,0
14071,2011Q3,0,2011Q4,5
17795,2009Q4,0,2010Q1,0
17795,2010Q1,0,2010Q2,0
17795,2010Q2,0,2010Q3,0
17795,2010Q3,0,2010Q4,0
17795,2010Q4,0,2011Q1,1
17795,2011Q1,1,2011Q2,1
17795,2011Q2,1,2011Q3,0
17795,2011Q3,0,2011Q4,0
12902,2009Q4,0,2010Q1,0
12902,2010Q1,0,2010Q2,0
12902,2010Q2,0,2010Q3,0
12902,2010Q3,0,2010Q4,0
12902,2010Q4,0,2011Q1,1
12902,2011Q1,1,2011Q2,0
12902,2011Q2,0,2011Q3,0
12902,2011Q3,0,2011Q4,0
14232,2009Q4,0,2010Q1,0
14232,2010Q1,0,2010Q2,0
14232,2010Q2,0,2010Q3,0
14232,2010Q3,0,2010Q4,0
14232,2010Q4,0,2011Q1,4
14232,2011Q1,4,2011Q2,2
14232,2011Q2,2,2011Q3,4
14232,2011Q3,4,2011Q4,3
12407,2009Q4,0,2010Q1,0
12407,2010Q1,0,2010Q2,0
12407,2010Q2,0,2010Q3,0
12407,2010Q3,0,2010Q4,0
12407,2010Q4,0,2011Q1,2
12407,2011Q1,2,2011Q2,2
12407,2011Q2,2,2011Q3,4
12407,2011Q3,4,2011Q4,2
16728,2009Q4,0,2010Q1,0
16728,2010Q1,0,2010Q2,0
16728,2010Q2,0,2010Q3,0
16728,2010Q3,0,2010Q4,0
16728,2010Q4,0,2011Q1,2
16728,2011Q1,2,2011Q2,2
16728,2011Q2,2,2011Q3,0
16728,2011Q3,0,2011Q4,3
13592,2009Q4,0,2010Q1,0
13592,2010Q1,0,2010Q2,0
13592,2010Q2,0,2010Q3,0
13592,2010Q3,0,2010Q4,0
13592,2010Q4,0,2011Q1,1
13592,2011Q1,1,2011Q2,1
13592,2011Q2,1,2011Q3,0
13592,2011Q3,0,2011Q4,1
15408,2009Q4,0,2010Q1,0
15408,2010Q1,0,2010Q2,0
15408,2010Q2,0,2010Q3,0
15408,2010Q3,0,2010Q4,0
15408,2010Q4,0,2011Q1,2
15408,2011Q1,2,2011Q2,0
15408,2011Q2,0,2011Q3,0
15408,2011Q3,0,2011Q4,0
14223,2009Q4,0,2010Q1,0
14223,2010Q1,0,2010Q2,0
14223,2010Q2,0,2010Q3,0
14223,2010Q3,0,2010Q4,0
14223,2010Q4,0,2011Q1,2
14223,2011Q1,2,2011Q2,0
14223,2011Q2,0,2011Q3,4
14223,2011Q3,4,2011Q4,0
13934,2009Q4,0,2010Q1,0
13934,2010Q1,0,2010Q2,0
13934,2010Q2,0,2010Q3,0
13934,2010Q3,0,2010Q4,0
13934,2010Q4,0,2011Q1,4
13934,2011Q1,4,2011Q2,0
13934,2011Q2,0,2011Q3,0
13934,2011Q3,0,2011Q4,0
15669,2009Q4,0,2010Q1,0
15669,2010Q1,0,2010Q2,0
15669,2010Q2,0,2010Q3,0
15669,2010Q3,0,2010Q4,0
15669,2010Q4,0,2011Q1,1
15669,2011Q1,1,2011Q2,2
15669,2011Q2,2,2011Q3,1
15669,2011Q3,1,2011Q4,1
18224,2009Q4,0,2010Q1,0
18224,2010Q1,0,2010Q2,0
18224,2010Q2,0,2010Q3,0
18224,2010Q3,0,2010Q4,0
18224,2010Q4,0,2011Q1,1
18224,2011Q1,1,2011Q2,0
18224,2011Q2,0,2011Q3,0
18224,2011Q3,0,2011Q4,0
14245,2009Q4,0,2010Q1,0
14245,2010Q1,0,2010Q2,0
14245,2010Q2,0,2010Q3,0
14245,2010Q3,0,2010Q4,0
14245,2010Q4,0,2011Q1,4
14245,2011Q1,4,2011Q2,4
14245,2011Q2,4,2011Q3,0
14245,2011Q3,0,2011Q4,0
14632,2009Q4,0,2010Q1,0
14632,2010Q1,0,2010Q2,0
14632,2010Q2,0,2010Q3,0
14632,2010Q3,0,2010Q4,0
14632,2010Q4,0,2011Q1,1
14632,2011Q1,1,2011Q2,0
14632,2011Q2,0,2011Q3,0
14632,2011Q3,0,2011Q4,0
15132,2009Q4,0,2010Q1,0
15132,2010Q1,0,2010Q2,0
15132,2010Q2,0,2010Q3,0
15132,2010Q3,0,2010Q4,0
15132,2010Q4,0,2011Q1,2
15132,2011Q1,2,2011Q2,1
15132,2011Q2,1,2011Q3,3
15132,2011Q3,3,2011Q4,1
17272,2009Q4,0,2010Q1,0
17272,2010Q1,0,2010Q2,0
17272,2010Q2,0,2010Q3,0
17272,2010Q3,0,2010Q4,0
17272,2010Q4,0,2011Q1,4
17272,2011Q1,4,2011Q2,4
17272,2011Q2,4,2011Q3,0
17272,2011Q3,0,2011Q4,4
14711,2009Q4,0,2010Q1,0
14711,2010Q1,0,2010Q2,0
14711,2010Q2,0,2010Q3,0
14711,2010Q3,0,2010Q4,0
14711,2010Q4,0,2011Q1,1
14711,2011Q1,1,2011Q2,5
14711,2011Q2,5,2011Q3,3
14711,2011Q3,3,2011Q4,3
14377,2009Q4,0,2010Q1,0
14377,2010Q1,0,2010Q2,0
14377,2010Q2,0,2010Q3,0
14377,2010Q3,0,2010Q4,0
14377,2010Q4,0,2011Q1,2
14377,2011Q1,2,2011Q2,2
14377,2011Q2,2,2011Q3,0
14377,2011Q3,0,2011Q4,0
15457,2009Q4,0,2010Q1,0
15457,2010Q1,0,2010Q2,0
15457,2010Q2,0,2010Q3,0
15457,2010Q3,0,2010Q4,0
15457,2010Q4,0,2011Q1,2
15457,2011Q1,2,2011Q2,0
15457,2011Q2,0,2011Q3,0
15457,2011Q3,0,2011Q4,0
16721,2009Q4,0,2010Q1,0
16721,2010Q1,0,2010Q2,0
16721,2010Q2,0,2010Q3,0
16721,2010Q3,0,2010Q4,0
16721,2010Q4,0,2011Q1,2
16721,2011Q1,2,2011Q2,0
16721,2011Q2,0,2011Q3,0
16721,2011Q3,0,2011Q4,0
17733,2009Q4,0,2010Q1,0
17733,2010Q1,0,2010Q2,0
17733,2010Q2,0,2010Q3,0
17733,2010Q3,0,2010Q4,0
17733,2010Q4,0,2011Q1,2
17733,2011Q1,2,2011Q2,0
17733,2011Q2,0,2011Q3,0
17733,2011Q3,0,2011Q4,3
17102,2009Q4,0,2010Q1,0
17102,2010Q1,0,2010Q2,0
17102,2010Q2,0,2010Q3,0
17102,2010Q3,0,2010Q4,0
17102,2010Q4,0,2011Q1,1
17102,2011Q1,1,2011Q2,0
17102,2011Q2,0,2011Q3,0
17102,2011Q3,0,2011Q4,0
15449,2009Q4,0,2010Q1,0
15449,2010Q1,0,2010Q2,0
15449,2010Q2,0,2010Q3,0
15449,2010Q3,0,2010Q4,0
15449,2010Q4,0,2011Q1,3
15449,2011Q1,3,2011Q2,2
15449,2011Q2,2,2011Q3,0
15449,2011Q3,0,2011Q4,2
12818,2009Q4,0,2010Q1,0
12818,2010Q1,0,2010Q2,0
12818,2010Q2,0,2010Q3,0
12818,2010Q3,0,2010Q4,0
12818,2010Q4,0,2011Q1,5
12818,2011Q1,5,2011Q2,0
12818,2011Q2,0,2011Q3,0
12818,2011Q3,0,2011Q4,0
12604,2009Q4,0,2010Q1,0
12604,2010Q1,0,2010Q2,0
12604,2010Q2,0,2010Q3,0
12604,2010Q3,0,2010Q4,0
12604,2010Q4,0,2011Q1,1
12604,2011Q1,1,2011Q2,0
12604,2011Q2,0,2011Q3,1
12604,2011Q3,1,2011Q4,0
13132,2009Q4,0,2010Q1,0
13132,2010Q1,0,2010Q2,0
13132,2010Q2,0,2010Q3,0
13132,2010Q3,0,2010Q4,0
13132,2010Q4,0,2011Q1,1
13132,2011Q1,1,2011Q2,0
13132,2011Q2,0,2011Q3,0
13132,2011Q3,0,2011Q4,0
17486,2009Q4,0,2010Q1,0
17486,2010Q1,0,2010Q2,0
17486,2010Q2,0,2010Q3,0
17486,2010Q3,0,2010Q4,0
17486,2010Q4,0,2011Q1,3
17486,2011Q1,3,2011Q2,0
17486,2011Q2,0,2011Q3,0
17486,2011Q3,0,2011Q4,0
12564,2009Q4,0,2010Q1,0
12564,2010Q1,0,2010Q2,0
12564,2010Q2,0,2010Q3,0
12564,2010Q3,0,2010Q4,0
12564,2010Q4,0,2011Q1,3
12564,2011Q1,3,2011Q2,0
12564,2011Q2,0,2011Q3,0
12564,2011Q3,0,2011Q4,0
15644,2009Q4,0,2010Q1,0
15644,2010Q1,0,2010Q2,0
15644,2010Q2,0,2010Q3,0
15644,2010Q3,0,2010Q4,0
15644,2010Q4,0,2011Q1,3
15644,2011Q1,3,2011Q2,3
15644,2011Q2,3,2011Q3,0
15644,2011Q3,0,2011Q4,0
17250,2009Q4,0,2010Q1,0
17250,2010Q1,0,2010Q2,0
17250,2010Q2,0,2010Q3,0
17250,2010Q3,0,2010Q4,0
17250,2010Q4,0,2011Q1,1
17250,2011Q1,1,2011Q2,0
17250,2011Q2,0,2011Q3,0
17250,2011Q3,0,2011Q4,2
13341,2009Q4,0,2010Q1,0
13341,2010Q1,0,2010Q2,0
13341,2010Q2,0,2010Q3,0
13341,2010Q3,0,2010Q4,0
13341,2010Q4,0,2011Q1,4
13341,2011Q1,4,2011Q2,0
13341,2011Q2,0,2011Q3,0
13341,2011Q3,0,2011Q4,0
17698,2009Q4,0,2010Q1,0
17698,2010Q1,0,2010Q2,0
17698,2010Q2,0,2010Q3,0
17698,2010Q3,0,2010Q4,0
17698,2010Q4,0,2011Q1,1
17698,2011Q1,1,2011Q2,0
17698,2011Q2,0,2011Q3,0
17698,2011Q3,0,2011Q4,0
14267,2009Q4,0,2010Q1,0
14267,2010Q1,0,2010Q2,0
14267,2010Q2,0,2010Q3,0
14267,2010Q3,0,2010Q4,0
14267,2010Q4,0,2011Q1,4
14267,2011Q1,4,2011Q2,4
14267,2011Q2,4,2011Q3,0
14267,2011Q3,0,2011Q4,0
16022,2009Q4,0,2010Q1,0
16022,2010Q1,0,2010Q2,0
16022,2010Q2,0,2010Q3,0
16022,2010Q3,0,2010Q4,0
16022,2010Q4,0,2011Q1,4
16022,2011Q1,4,2011Q2,0
16022,2011Q2,0,2011Q3,0
16022,2011Q3,0,2011Q4,0
16063,2009Q4,0,2010Q1,0
16063,2010Q1,0,2010Q2,0
16063,2010Q2,0,2010Q3,0
16063,2010Q3,0,2010Q4,0
16063,2010Q4,0,2011Q1,2
16063,2011Q1,2,2011Q2,0
16063,2011Q2,0,2011Q3,0
16063,2011Q3,0,2011Q4,0
15178,2009Q4,0,2010Q1,0
15178,2010Q1,0,2010Q2,0
15178,2010Q2,0,2010Q3,0
15178,2010Q3,0,2010Q4,0
15178,2010Q4,0,2011Q1,1
15178,2011Q1,1,2011Q2,0
15178,2011Q2,0,2011Q3,0
15178,2011Q3,0,2011Q4,0
14348,2009Q4,0,2010Q1,0
14348,2010Q1,0,2010Q2,0
14348,2010Q2,0,2010Q3,0
14348,2010Q3,0,2010Q4,0
14348,2010Q4,0,2011Q1,3
14348,2011Q1,3,2011Q2,0
14348,2011Q2,0,2011Q3,0
14348,2011Q3,0,2011Q4,0
15815,2009Q4,0,2010Q1,0
15815,2010Q1,0,2010Q2,0
15815,2010Q2,0,2010Q3,0
15815,2010Q3,0,2010Q4,0
15815,2010Q4,0,2011Q1,3
15815,2011Q1,3,2011Q2,4
15815,2011Q2,4,2011Q3,3
15815,2011Q3,3,2011Q4,2
17979,2009Q4,0,2010Q1,0
17979,2010Q1,0,2010Q2,0
17979,2010Q2,0,2010Q3,0
17979,2010Q3,0,2010Q4,0
17979,2010Q4,0,2011Q1,2
17979,2011Q1,2,2011Q2,2
17979,2011Q2,2,2011Q3,0
17979,2011Q3,0,2011Q4,2
12545,2009Q4,0,2010Q1,0
12545,2010Q1,0,2010Q2,0
12545,2010Q2,0,2010Q3,0
12545,2010Q3,0,2010Q4,0
12545,2010Q4,0,2011Q1,4
12545,2011Q1,4,2011Q2,0
12545,2011Q2,0,2011Q3,3
12545,2011Q3,3,2011Q4,0
14536,2009Q4,0,2010Q1,0
14536,2010Q1,0,2010Q2,0
14536,2010Q2,0,2010Q3,0
14536,2010Q3,0,2010Q4,0
14536,2010Q4,0,2011Q1,1
14536,2011Q1,1,2011Q2,0
14536,2011Q2,0,2011Q3,0
14536,2011Q3,0,2011Q4,0
17946,2009Q4,0,2010Q1,0
17946,2010Q1,0,2010Q2,0
17946,2010Q2,0,2010Q3,0
17946,2010Q3,0,2010Q4,0
17946,2010Q4,0,2011Q1,1
17946,2011Q1,1,2011Q2,1
17946,2011Q2,1,2011Q3,0
17946,2011Q3,0,2011Q4,0
13743,2009Q4,0,2010Q1,0
13743,2010Q1,0,2010Q2,0
13743,2010Q2,0,2010Q3,0
13743,2010Q3,0,2010Q4,0
13743,2010Q4,0,2011Q1,1
13743,2011Q1,1,2011Q2,2
13743,2011Q2,2,2011Q3,4
13743,2011Q3,4,2011Q4,2
15045,2009Q4,0,2010Q1,0
15045,2010Q1,0,2010Q2,0
15045,2010Q2,0,2010Q3,0
15045,2010Q3,0,2010Q4,0
15045,2010Q4,0,2011Q1,3
15045,2011Q1,3,2011Q2,0
15045,2011Q2,0,2011Q3,3
15045,2011Q3,3,2011Q4,0
14476,2009Q4,0,2010Q1,0
14476,2010Q1,0,2010Q2,0
14476,2010Q2,0,2010Q3,0
14476,2010Q3,0,2010Q4,0
14476,2010Q4,0,2011Q1,2
14476,2011Q1,2,2011Q2,0
14476,2011Q2,0,2011Q3,0
14476,2011Q3,0,2011Q4,0
16245,2009Q4,0,2010Q1,0
16245,2010Q1,0,2010Q2,0
16245,2010Q2,0,2010Q3,0
16245,2010Q3,0,2010Q4,0
16245,2010Q4,0,2011Q1,3
16245,2011Q1,3,2011Q2,0
16245,2011Q2,0,2011Q3,2
16245,2011Q3,2,2011Q4,4
12669,2009Q4,0,2010Q1,0
12669,2010Q1,0,2010Q2,0
12669,2010Q2,0,2010Q3,0
12669,2010Q3,0,2010Q4,0
12669,2010Q4,0,2011Q1,5
12669,2011Q1,5,2011Q2,5
12669,2011Q2,5,2011Q3,3
12669,2011Q3,3,2011Q4,0
15083,2009Q4,0,2010Q1,0
15083,2010Q1,0,2010Q2,0
15083,2010Q2,0,2010Q3,0
15083,2010Q3,0,2010Q4,0
15083,2010Q4,0,2011Q1,1
15083,2011Q1,1,2011Q2,0
15083,2011Q2,0,2011Q3,0
15083,2011Q3,0,2011Q4,0
18010,2009Q4,0,2010Q1,0
18010,2010Q1,0,2010Q2,0
18010,2010Q2,0,2010Q3,0
18010,2010Q3,0,2010Q4,0
18010,2010Q4,0,2011Q1,1
18010,2011Q1,1,2011Q2,0
18010,2011Q2,0,2011Q3,0
18010,2011Q3,0,2011Q4,0
15624,2009Q4,0,2010Q1,0
15624,2010Q1,0,2010Q2,0
15624,2010Q2,0,2010Q3,0
15624,2010Q3,0,2010Q4,0
15624,2010Q4,0,2011Q1,1
15624,2011Q1,1,2011Q2,1
15624,2011Q2,1,2011Q3,2
15624,2011Q3,2,2011Q4,0
17874,2009Q4,0,2010Q1,0
17874,2010Q1,0,2010Q2,0
17874,2010Q2,0,2010Q3,0
17874,2010Q3,0,2010Q4,0
17874,2010Q4,0,2011Q1,1
17874,2011Q1,1,2011Q2,4
17874,2011Q2,4,2011Q3,0
17874,2011Q3,0,2011Q4,0
17719,2009Q4,0,2010Q1,0
17719,2010Q1,0,2010Q2,0
17719,2010Q2,0,2010Q3,0
17719,2010Q3,0,2010Q4,0
17719,2010Q4,0,2011Q1,4
17719,2011Q1,4,2011Q2,5
17719,2011Q2,5,2011Q3,5
17719,2011Q3,5,2011Q4,2
